ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
MD,2020-10-16,2465,10,0,13,0,2442
ML,2020-10-16,94,93,0,1,0,0
NC,2020-10-16,520,501,0,19,0,0
PV,2020-10-16,738,669,0,69,0,0
RI,2020-10-16,202,188,0,14,0,0
VC,2020-10-16,1086,1060,0,26,0,0
AN,2020-10-17,2814,2225,0,589,0,0
AR,2020-10-17,669,664,0,5,0,0
AS,2020-10-17,181,181,0,0,0,0
CB,2020-10-17,132,132,0,0,0,0
CE,2020-10-17,42,38,0,4,0,0
CL,2020-10-17,1340,1201,0,137,2,0
CM,2020-10-17,553,458,0,95,0,0
CN,2020-10-17,108,108,0,0,0,0
CT,2020-10-17,2682,2669,0,0,4,9
EX,2020-10-17,368,345,1,22,0,0
GA,2020-10-17,444,439,0,5,0,0
IB,2020-10-17,171,169,0,2,0,0
MC,2020-10-17,653,586,0,66,0,1
MD,2020-10-17,1626,7,0,10,0,1609
ML,2020-10-17,78,77,0,1,0,0
NC,2020-10-17,455,436,0,19,0,0
PV,2020-10-17,824,756,0,68,0,0
RI,2020-10-17,153,138,0,15,0,0
VC,2020-10-17,1002,974,0,28,0,0
AN,2020-10-18,1798,1283,0,515,0,0
AR,2020-10-18,734,723,0,11,0,0
AS,2020-10-18,270,270,0,0,0,0
CB,2020-10-18,148,148,0,0,0,0
CE,2020-10-18,41,39,0,2,0,0
CL,2020-10-18,1233,1089,0,143,1,0
CM,2020-10-18,615,518,0,97,0,0
CN,2020-10-18,122,120,0,2,0,0
CT,2020-10-18,2477,2468,0,4,3,2
EX,2020-10-18,293,256,2,34,1,0
GA,2020-10-18,424,421,0,3,0,0
IB,2020-10-18,221,214,0,7,0,0
MC,2020-10-18,564,474,0,90,0,0
MD,2020-10-18,1451,4,0,9,0,1438
ML,2020-10-18,65,62,0,3,0,0
NC,2020-10-18,543,524,0,19,0,0
PV,2020-10-18,1027,940,0,87,0,0
RI,2020-10-18,142,114,0,28,0,0
VC,2020-10-18,920,886,0,34,0,0
AN,2020-10-19,3442,2367,0,1075,0,0
AR,2020-10-19,1083,1072,0,10,1,0
AS,2020-10-19,325,325,0,0,0,0
CB,2020-10-19,184,184,0,0,0,0
CE,2020-10-19,66,60,0,6,0,0
CL,2020-10-19,1755,1567,0,186,2,0
CM,2020-10-19,849,668,0,181,0,0
CN,2020-10-19,116,116,0,0,0,0
CT,2020-10-19,4909,4902,0,1,6,0
EX,2020-10-19,352,288,3,61,0,0
GA,2020-10-19,598,590,0,8,0,0
IB,2020-10-19,235,226,1,8,0,0
MC,2020-10-19,757,640,0,114,0,3
MD,2020-10-19,2414,18,0,11,0,2385
ML,2020-10-19,90,87,0,3,0,0
NC,2020-10-19,742,702,0,40,0,0
PV,2020-10-19,1303,1179,0,124,0,0
RI,2020-10-19,193,174,0,19,0,0
VC,2020-10-19,1413,1345,0,68,0,0
AN,2020-10-20,4126,2935,0,1191,0,0
AR,2020-10-20,1073,1070,0,3,0,0
AS,2020-10-20,382,382,0,0,0,0
CB,2020-10-20,168,168,0,0,0,0
CE,2020-10-20,44,38,0,5,1,0
CL,2020-10-20,1853,1580,0,272,1,0
CM,2020-10-20,966,803,0,162,1,0
CN,2020-10-20,134,132,0,2,0,0
CT,2020-10-20,5572,5553,0,2,16,1
EX,2020-10-20,457,413,1,43,0,0
GA,2020-10-20,636,627,0,9,0,0
IB,2020-10-20,188,179,1,8,0,0
MC,2020-10-20,735,616,0,117,0,2
MD,2020-10-20,2456,15,0,16,0,2425
ML,2020-10-20,84,74,0,10,0,0
NC,2020-10-20,625,579,0,46,0,0
PV,2020-10-20,1307,1152,0,155,0,0
RI,2020-10-20,207,194,0,13,0,0
VC,2020-10-20,1564,1495,0,69,0,0
AN,2020-10-21,4581,3181,0,1400,0,0
AR,2020-10-21,1135,1123,0,12,0,0
AS,2020-10-21,304,304,0,0,0,0
CB,2020-10-21,192,192,0,0,0,0
CE,2020-10-21,46,41,0,5,0,0
CL,2020-10-21,1668,1481,0,186,1,0
CM,2020-10-21,1010,851,0,159,0,0
CN,2020-10-21,122,121,0,1,0,0
CT,2020-10-21,5521,5513,0,1,6,1
EX,2020-10-21,455,392,1,62,0,0
GA,2020-10-21,615,610,0,5,0,0
IB,2020-10-21,159,154,3,2,0,0
MC,2020-10-21,808,668,1,133,1,5
MD,2020-10-21,2031,9,0,14,0,2008
ML,2020-10-21,99,87,0,12,0,0
NC,2020-10-21,593,541,0,52,0,0
PV,2020-10-21,1164,1055,0,109,0,0
RI,2020-10-21,200,189,0,11,0,0
VC,2020-10-21,1489,1390,0,99,0,0
AN,2020-10-22,4467,3158,0,1309,0,0
AR,2020-10-22,1076,1066,0,7,3,0
AS,2020-10-22,249,249,0,0,0,0
CB,2020-10-22,147,147,0,0,0,0
CE,2020-10-22,57,44,0,13,0,0
CL,2020-10-22,1557,1388,0,166,3,0
CM,2020-10-22,971,797,0,174,0,0
CN,2020-10-22,123,122,0,1,0,0
CT,2020-10-22,5408,5403,0,0,4,1
EX,2020-10-22,443,363,2,78,0,0
GA,2020-10-22,584,573,0,11,0,0
IB,2020-10-22,182,179,0,3,0,0
MC,2020-10-22,795,694,0,99,1,1
MD,2020-10-22,1827,11,0,3,0,1813
ML,2020-10-22,82,73,0,9,0,0
NC,2020-10-22,494,454,0,40,0,0
PV,2020-10-22,1026,919,0,107,0,0
RI,2020-10-22,179,165,0,14,0,0
VC,2020-10-22,1455,1364,0,91,0,0
AN,2020-10-23,4635,3188,0,1447,0,0
AR,2020-10-23,1073,1069,0,4,0,0
AS,2020-10-23,243,243,0,0,0,0
CB,2020-10-23,151,151,0,0,0,0
CE,2020-10-23,51,36,0,15,0,0
CL,2020-10-23,1658,1422,0,235,1,0
CM,2020-10-23,1067,887,0,180,0,0
CN,2020-10-23,92,86,0,6,0,0
CT,2020-10-23,5271,5255,0,4,12,0
EX,2020-10-23,488,407,1,79,0,1
GA,2020-10-23,620,607,0,12,1,0
IB,2020-10-23,186,182,0,4,0,0
MC,2020-10-23,910,750,1,159,0,0
MD,2020-10-23,2351,9,0,12,0,2330
ML,2020-10-23,93,74,0,19,0,0
NC,2020-10-23,504,465,0,39,0,0
PV,2020-10-23,1085,939,0,146,0,0
RI,2020-10-23,189,184,0,5,0,0
VC,2020-10-23,1529,1428,0,101,0,0
AN,2020-10-24,3363,2507,0,856,0,0
AR,2020-10-24,952,935,0,17,0,0
AS,2020-10-24,345,345,0,0,0,0
CB,2020-10-24,167,167,0,0,0,0
CE,2020-10-24,57,30,0,27,0,0
CL,2020-10-24,1433,1261,0,168,4,0
CM,2020-10-24,767,630,0,137,0,0
CN,2020-10-24,122,116,0,6,0,0
CT,2020-10-24,3321,3318,0,2,0,1
EX,2020-10-24,461,401,5,54,0,1
GA,2020-10-24,733,720,0,13,0,0
IB,2020-10-24,183,176,0,7,0,0
MC,2020-10-24,774,645,1,126,0,2
MD,2020-10-24,1246,4,0,5,0,1237
ML,2020-10-24,88,82,0,6,0,0
NC,2020-10-24,583,521,0,62,0,0
PV,2020-10-24,1215,1055,0,160,0,0
RI,2020-10-24,160,148,0,12,0,0
VC,2020-10-24,1398,1279,0,119,0,0
AN,2020-10-25,2319,1608,0,711,0,0
AR,2020-10-25,893,888,0,5,0,0
AS,2020-10-25,409,409,0,0,0,0
CB,2020-10-25,156,156,0,0,0,0
CE,2020-10-25,49,20,0,29,0,0
CL,2020-10-25,1499,1300,0,198,1,0
CM,2020-10-25,845,705,0,140,0,0
CN,2020-10-25,76,72,0,4,0,0
CT,2020-10-25,3046,3041,0,0,3,2
EX,2020-10-25,383,329,1,53,0,0
GA,2020-10-25,657,647,0,10,0,0
IB,2020-10-25,176,173,0,3,0,0
MC,2020-10-25,639,504,2,130,1,2
MD,2020-10-25,1147,3,0,3,0,1141
ML,2020-10-25,55,46,0,9,0,0
NC,2020-10-25,508,434,0,74,0,0
PV,2020-10-25,1322,1131,0,191,0,0
RI,2020-10-25,132,128,0,4,0,0
VC,2020-10-25,1157,1044,0,113,0,0
AN,2020-10-26,3882,2459,0,1423,0,0
AR,2020-10-26,1136,1130,0,6,0,0
AS,2020-10-26,442,442,0,0,0,0
CB,2020-10-26,182,182,0,0,0,0
CE,2020-10-26,69,26,0,43,0,0
CL,2020-10-26,1932,1683,0,246,3,0
CM,2020-10-26,1093,898,0,194,1,0
CN,2020-10-26,124,119,0,5,0,0
CT,2020-10-26,5067,5058,0,1,7,1
EX,2020-10-26,524,438,1,85,0,0
GA,2020-10-26,794,779,0,15,0,0
IB,2020-10-26,253,248,2,3,0,0
MC,2020-10-26,793,579,4,208,1,1
MD,2020-10-26,2224,5,0,12,0,2207
ML,2020-10-26,78,51,0,27,0,0
NC,2020-10-26,545,437,0,108,0,0
PV,2020-10-26,1433,1275,0,158,0,0
RI,2020-10-26,179,169,0,10,0,0
VC,2020-10-26,1710,1569,0,141,0,0
AN,2020-10-27,4485,2960,0,1525,0,0
AR,2020-10-27,1018,1012,0,6,0,0
AS,2020-10-27,418,418,0,0,0,0
CB,2020-10-27,172,172,0,0,0,0
CE,2020-10-27,65,36,0,29,0,0
CL,2020-10-27,2030,1775,0,247,8,0
CM,2020-10-27,1080,859,0,221,0,0
CN,2020-10-27,112,103,0,9,0,0
CT,2020-10-27,5137,5124,0,3,9,1
EX,2020-10-27,470,365,0,105,0,0
GA,2020-10-27,811,795,0,15,1,0
IB,2020-10-27,197,192,0,5,0,0
MC,2020-10-27,877,676,4,197,0,0
MD,2020-10-27,2264,8,0,7,0,2249
ML,2020-10-27,83,49,0,34,0,0
NC,2020-10-27,452,371,0,81,0,0
PV,2020-10-27,1498,1343,0,155,0,0
RI,2020-10-27,185,175,0,10,0,0
VC,2020-10-27,1728,1545,0,183,0,0
AN,2020-10-28,4667,3212,0,1455,0,0
AR,2020-10-28,963,948,0,15,0,0
AS,2020-10-28,292,292,0,0,0,0
CB,2020-10-28,209,209,0,0,0,0
CE,2020-10-28,75,35,0,40,0,0
CL,2020-10-28,1829,1666,0,158,5,0
CM,2020-10-28,1142,928,0,212,2,0
CN,2020-10-28,130,123,0,7,0,0
CT,2020-10-28,4839,4829,0,3,7,0
EX,2020-10-28,488,401,1,85,0,1
GA,2020-10-28,769,758,0,11,0,0
IB,2020-10-28,194,188,0,6,0,0
MC,2020-10-28,862,662,3,195,2,0
MD,2020-10-28,1993,10,0,9,0,1974
ML,2020-10-28,88,59,0,29,0,0
NC,2020-10-28,464,374,0,90,0,0
PV,2020-10-28,1192,1051,0,141,0,0
RI,2020-10-28,171,165,0,6,0,0
VC,2020-10-28,1779,1609,0,170,0,0
AN,2020-10-29,4451,3044,0,1407,0,0
AR,2020-10-29,985,974,0,11,0,0
AS,2020-10-29,205,205,0,0,0,0
CB,2020-10-29,171,171,0,0,0,0
CE,2020-10-29,70,20,0,50,0,0
CL,2020-10-29,1527,1345,0,181,1,0
CM,2020-10-29,1002,825,0,176,1,0
CN,2020-10-29,118,115,0,3,0,0
CT,2020-10-29,4401,4394,0,1,6,0
EX,2020-10-29,570,432,2,133,0,3
GA,2020-10-29,649,636,0,13,0,0
IB,2020-10-29,149,144,0,5,0,0
MC,2020-10-29,812,610,3,196,2,1
MD,2020-10-29,1921,8,0,14,0,1899
ML,2020-10-29,78,42,0,36,0,0
NC,2020-10-29,479,397,0,82,0,0
PV,2020-10-29,1056,847,0,209,0,0
RI,2020-10-29,179,172,0,7,0,0
VC,2020-10-29,1721,1592,0,129,0,0
AN,2020-10-30,4554,3122,0,1432,0,0
AR,2020-10-30,981,972,0,9,0,0
AS,2020-10-30,243,243,0,0,0,0
CB,2020-10-30,190,190,0,0,0,0
CE,2020-10-30,62,15,0,47,0,0
CL,2020-10-30,1547,1329,0,215,3,0
CM,2020-10-30,900,708,0,192,0,0
CN,2020-10-30,118,110,0,8,0,0
CT,2020-10-30,4770,4759,0,1,10,0
EX,2020-10-30,510,400,0,109,0,1
GA,2020-10-30,597,583,0,14,0,0
IB,2020-10-30,140,137,0,3,0,0
MC,2020-10-30,932,720,4,207,1,0
MD,2020-10-30,2007,5,0,8,0,1994
ML,2020-10-30,91,47,0,44,0,0
NC,2020-10-30,426,327,0,99,0,0
PV,2020-10-30,1225,1004,0,221,0,0
RI,2020-10-30,198,189,0,9,0,0
VC,2020-10-30,1939,1787,0,152,0,0
AN,2020-10-31,3205,2219,0,986,0,0
AR,2020-10-31,859,851,0,8,0,0
AS,2020-10-31,287,287,0,0,0,0
CB,2020-10-31,211,211,0,0,0,0
CE,2020-10-31,49,19,0,30,0,0
CL,2020-10-31,1407,1228,0,174,5,0
CM,2020-10-31,704,569,0,135,0,0
CN,2020-10-31,130,126,0,4,0,0
CT,2020-10-31,3100,3094,0,3,2,1
EX,2020-10-31,385,312,0,72,0,1
GA,2020-10-31,634,617,0,17,0,0
IB,2020-10-31,99,96,0,3,0,0
MC,2020-10-31,874,671,2,201,0,0
MD,2020-10-31,1286,6,0,9,0,1271
ML,2020-10-31,54,35,0,19,0,0
NC,2020-10-31,413,307,0,106,0,0
PV,2020-10-31,1323,1155,0,168,0,0
RI,2020-10-31,169,164,0,5,0,0
VC,2020-10-31,1594,1454,0,140,0,0
AN,2020-11-01,2842,1829,0,1013,0,0
AR,2020-11-01,765,760,0,5,0,0
AS,2020-11-01,436,436,0,0,0,0
CB,2020-11-01,185,185,0,0,0,0
CE,2020-11-01,68,13,0,55,0,0
CL,2020-11-01,1494,1271,0,219,4,0
CM,2020-11-01,652,500,0,151,1,0
CN,2020-11-01,134,127,0,7,0,0
CT,2020-11-01,2783,2780,0,0,3,0
EX,2020-11-01,398,292,0,106,0,0
GA,2020-11-01,656,634,0,22,0,0
IB,2020-11-01,246,238,0,8,0,0
MC,2020-11-01,729,543,1,185,0,0
MD,2020-11-01,1220,4,0,4,0,1212
ML,2020-11-01,41,25,0,16,0,0
NC,2020-11-01,411,308,0,103,0,0
PV,2020-11-01,1428,1203,0,225,0,0
RI,2020-11-01,144,138,0,6,0,0
VC,2020-11-01,1422,1271,0,151,0,0
AN,2020-11-02,2570,1568,0,1002,0,0
AR,2020-11-02,796,776,0,20,0,0
AS,2020-11-02,584,584,0,0,0,0
CB,2020-11-02,267,267,0,0,0,0
CE,2020-11-02,54,19,0,35,0,0
CL,2020-11-02,1499,1282,0,216,1,0
CM,2020-11-02,1009,800,0,209,0,0
CN,2020-11-02,141,133,0,8,0,0
CT,2020-11-02,4553,4536,0,6,9,2
EX,2020-11-02,390,324,0,65,0,1
GA,2020-11-02,717,703,0,14,0,0
IB,2020-11-02,339,318,1,20,0,0
MC,2020-11-02,892,630,0,261,1,0
MD,2020-11-02,1299,7,0,10,0,1282
ML,2020-11-02,43,18,0,25,0,0
NC,2020-11-02,422,293,0,129,0,0
PV,2020-11-02,1509,1251,0,258,0,0
RI,2020-11-02,189,186,0,3,0,0
VC,2020-11-02,2039,1772,0,267,0,0
AN,2020-11-03,3907,2042,0,1865,0,0
AR,2020-11-03,882,874,0,7,1,0
AS,2020-11-03,559,559,0,0,0,0
CB,2020-11-03,230,230,0,0,0,0
CE,2020-11-03,56,12,0,44,0,0
CL,2020-11-03,1854,1569,0,274,11,0
CM,2020-11-03,1003,769,0,234,0,0
CN,2020-11-03,170,161,0,9,0,0
CT,2020-11-03,4231,4221,0,3,7,0
EX,2020-11-03,412,312,2,98,0,0
GA,2020-11-03,570,558,0,12,0,0
IB,2020-11-03,328,308,0,20,0,0
MC,2020-11-03,934,679,2,251,1,1
MD,2020-11-03,2204,10,0,7,0,2187
ML,2020-11-03,52,31,0,21,0,0
NC,2020-11-03,335,222,0,113,0,0
PV,2020-11-03,1445,1169,0,276,0,0
RI,2020-11-03,205,198,0,7,0,0
VC,2020-11-03,1968,1735,0,233,0,0
AN,2020-11-04,4347,2720,0,1627,0,0
AR,2020-11-04,839,834,0,5,0,0
AS,2020-11-04,290,290,0,0,0,0
CB,2020-11-04,227,227,0,0,0,0
CE,2020-11-04,54,15,0,39,0,0
CL,2020-11-04,1711,1504,0,202,5,0
CM,2020-11-04,1027,849,0,178,0,0
CN,2020-11-04,127,120,0,7,0,0
CT,2020-11-04,3657,3649,0,1,7,0
EX,2020-11-04,474,363,0,111,0,0
GA,2020-11-04,581,563,0,18,0,0
IB,2020-11-04,280,265,5,10,0,0
MC,2020-11-04,901,657,1,241,2,0
MD,2020-11-04,2048,12,0,10,0,2026
ML,2020-11-04,39,21,0,18,0,0
NC,2020-11-04,336,219,0,117,0,0
PV,2020-11-04,1291,1068,0,223,0,0
RI,2020-11-04,199,197,0,2,0,0
VC,2020-11-04,1945,1730,0,215,0,0
AN,2020-11-05,4241,2795,0,1446,0,0
AR,2020-11-05,738,729,0,9,0,0
AS,2020-11-05,468,468,0,0,0,0
CB,2020-11-05,241,241,0,0,0,0
CE,2020-11-05,51,9,0,42,0,0
CL,2020-11-05,1587,1383,0,203,1,0
CM,2020-11-05,875,704,0,171,0,0
CN,2020-11-05,133,124,0,9,0,0
CT,2020-11-05,3694,3673,0,1,19,1
EX,2020-11-05,492,389,0,103,0,0
GA,2020-11-05,486,474,0,12,0,0
IB,2020-11-05,253,235,2,16,0,0
MC,2020-11-05,848,662,3,179,4,0
MD,2020-11-05,1790,11,0,9,0,1770
ML,2020-11-05,39,17,0,22,0,0
NC,2020-11-05,277,185,0,92,0,0
PV,2020-11-05,1282,1005,0,277,0,0
RI,2020-11-05,176,173,0,3,0,0
VC,2020-11-05,1925,1707,0,218,0,0
AN,2020-11-06,4386,2832,0,1554,0,0
AR,2020-11-06,766,757,0,9,0,0
AS,2020-11-06,293,291,0,2,0,0
CB,2020-11-06,203,203,0,0,0,0
CE,2020-11-06,55,9,0,46,0,0
CL,2020-11-06,1590,1340,0,248,2,0
CM,2020-11-06,910,728,0,181,1,0
CN,2020-11-06,139,126,0,13,0,0
CT,2020-11-06,3501,3487,0,1,12,1
EX,2020-11-06,388,285,0,103,0,0
GA,2020-11-06,494,481,0,13,0,0
IB,2020-11-06,207,183,1,23,0,0
MC,2020-11-06,820,625,1,191,3,0
MD,2020-11-06,1998,6,0,9,0,1983
ML,2020-11-06,38,17,0,21,0,0
NC,2020-11-06,264,195,0,69,0,0
PV,2020-11-06,1232,936,0,296,0,0
RI,2020-11-06,189,186,0,3,0,0
VC,2020-11-06,1979,1738,0,241,0,0
AN,2020-11-07,3210,2212,0,998,0,0
AR,2020-11-07,640,632,0,8,0,0
AS,2020-11-07,525,523,0,2,0,0
CB,2020-11-07,230,230,0,0,0,0
CE,2020-11-07,41,13,0,26,2,0
CL,2020-11-07,1543,1319,0,222,2,0
CM,2020-11-07,618,487,0,131,0,0
CN,2020-11-07,125,103,0,22,0,0
CT,2020-11-07,2175,2167,0,1,5,2
EX,2020-11-07,290,224,0,66,0,0
GA,2020-11-07,469,451,0,18,0,0
IB,2020-11-07,229,213,0,16,0,0
MC,2020-11-07,762,572,1,188,0,1
MD,2020-11-07,1299,4,0,9,0,1286
ML,2020-11-07,32,21,0,11,0,0
NC,2020-11-07,237,176,0,61,0,0
PV,2020-11-07,1321,1030,0,291,0,0
RI,2020-11-07,138,131,0,7,0,0
VC,2020-11-07,1603,1388,0,215,0,0
AN,2020-11-08,2202,1429,0,773,0,0
AR,2020-11-08,453,444,0,9,0,0
AS,2020-11-08,609,608,0,1,0,0
CB,2020-11-08,208,208,0,0,0,0
CE,2020-11-08,32,6,0,26,0,0
CL,2020-11-08,1263,1039,0,219,5,0
CM,2020-11-08,563,426,0,137,0,0
CN,2020-11-08,99,69,0,30,0,0
CT,2020-11-08,1689,1684,0,0,4,1
EX,2020-11-08,296,228,0,68,0,0
GA,2020-11-08,505,495,0,10,0,0
IB,2020-11-08,153,127,0,26,0,0
MC,2020-11-08,514,360,0,151,2,1
MD,2020-11-08,1185,5,0,10,0,1170
ML,2020-11-08,23,16,0,7,0,0
NC,2020-11-08,208,137,0,71,0,0
PV,2020-11-08,1299,995,0,304,0,0
RI,2020-11-08,122,119,0,2,1,0
VC,2020-11-08,1230,1022,0,208,0,0
AN,2020-11-09,3497,2044,0,1453,0,0
AR,2020-11-09,637,630,0,7,0,0
AS,2020-11-09,673,671,0,2,0,0
CB,2020-11-09,225,225,0,0,0,0
CE,2020-11-09,31,6,0,25,0,0
CL,2020-11-09,1622,1360,0,250,12,0
CM,2020-11-09,738,565,0,171,2,0
CN,2020-11-09,124,72,0,51,0,1
CT,2020-11-09,2792,2781,0,1,8,2
EX,2020-11-09,345,259,0,86,0,0
GA,2020-11-09,598,575,0,23,0,0
IB,2020-11-09,244,210,1,33,0,0
MC,2020-11-09,696,499,0,197,0,0
MD,2020-11-09,1524,8,0,8,0,1508
ML,2020-11-09,41,20,0,21,0,0
NC,2020-11-09,233,148,0,85,0,0
PV,2020-11-09,1405,1013,0,392,0,0
RI,2020-11-09,146,139,0,7,0,0
VC,2020-11-09,1713,1437,0,276,0,0
AN,2020-11-10,3913,2601,0,1312,0,0
AR,2020-11-10,586,573,0,12,1,0
AS,2020-11-10,801,791,0,10,0,0
CB,2020-11-10,226,226,0,0,0,0
CE,2020-11-10,39,7,0,30,2,0
CL,2020-11-10,1544,1323,0,219,2,0
CM,2020-11-10,798,617,0,180,1,0
CN,2020-11-10,125,87,0,38,0,0
CT,2020-11-10,3063,3051,0,2,10,0
EX,2020-11-10,350,266,0,84,0,0
GA,2020-11-10,550,529,0,21,0,0
IB,2020-11-10,212,183,0,29,0,0
MC,2020-11-10,660,498,2,159,0,1
MD,2020-11-10,1795,9,0,12,0,1774
ML,2020-11-10,36,20,0,16,0,0
NC,2020-11-10,209,143,0,66,0,0
PV,2020-11-10,1154,814,0,340,0,0
RI,2020-11-10,152,148,0,4,0,0
VC,2020-11-10,1644,1373,0,271,0,0
AN,2020-11-11,3845,2574,0,1271,0,0
AR,2020-11-11,576,557,0,19,0,0
AS,2020-11-11,443,431,0,12,0,0
CB,2020-11-11,231,231,0,0,0,0
CE,2020-11-11,24,5,0,19,0,0
CL,2020-11-11,1322,1123,0,195,4,0
CM,2020-11-11,777,616,0,161,0,0
CN,2020-11-11,128,84,0,43,0,1
CT,2020-11-11,2508,2490,0,1,14,3
EX,2020-11-11,371,301,0,70,0,0
GA,2020-11-11,559,546,0,13,0,0
IB,2020-11-11,182,160,0,22,0,0
MC,2020-11-11,666,528,1,137,0,0
MD,2020-11-11,1652,12,0,7,0,1633
ML,2020-11-11,29,18,0,11,0,0
NC,2020-11-11,240,146,0,94,0,0
PV,2020-11-11,1100,776,0,324,0,0
RI,2020-11-11,133,133,0,0,0,0
VC,2020-11-11,1784,1551,0,233,0,0
AN,2020-11-12,3720,2603,0,1117,0,0
AR,2020-11-12,486,475,0,11,0,0
AS,2020-11-12,247,240,0,7,0,0
CB,2020-11-12,190,190,0,0,0,0
CE,2020-11-12,30,8,0,22,0,0
CL,2020-11-12,1334,1146,0,186,2,0
CM,2020-11-12,662,513,0,149,0,0
CN,2020-11-12,109,77,0,32,0,0
CT,2020-11-12,2190,2184,0,0,4,2
EX,2020-11-12,302,219,0,83,0,0
GA,2020-11-12,581,566,0,15,0,0
IB,2020-11-12,194,173,1,20,0,0
MC,2020-11-12,562,435,0,127,0,0
MD,2020-11-12,1408,10,0,8,0,1390
ML,2020-11-12,21,11,0,10,0,0
NC,2020-11-12,203,127,0,76,0,0
PV,2020-11-12,940,651,0,289,0,0
RI,2020-11-12,110,106,0,4,0,0
VC,2020-11-12,1641,1412,0,229,0,0
AN,2020-11-13,3775,2625,0,1150,0,0
AR,2020-11-13,481,469,0,12,0,0
AS,2020-11-13,296,275,0,21,0,0
CB,2020-11-13,209,208,0,0,0,1
CE,2020-11-13,19,4,0,15,0,0
CL,2020-11-13,1244,1008,0,235,1,0
CM,2020-11-13,678,541,0,137,0,0
CN,2020-11-13,123,83,0,40,0,0
CT,2020-11-13,2215,2196,0,2,16,1
EX,2020-11-13,240,169,1,70,0,0
GA,2020-11-13,475,460,0,15,0,0
IB,2020-11-13,197,176,1,20,0,0
MC,2020-11-13,496,367,0,129,0,0
MD,2020-11-13,1530,13,0,10,0,1507
ML,2020-11-13,27,15,0,12,0,0
NC,2020-11-13,170,116,0,54,0,0
PV,2020-11-13,928,570,0,358,0,0
RI,2020-11-13,133,128,0,5,0,0
VC,2020-11-13,1634,1430,0,204,0,0
AN,2020-11-14,2412,1834,0,578,0,0
AR,2020-11-14,348,335,0,13,0,0
AS,2020-11-14,377,364,0,13,0,0
CB,2020-11-14,247,246,0,0,0,1
CE,2020-11-14,21,6,0,15,0,0
CL,2020-11-14,1148,920,0,224,4,0
CM,2020-11-14,558,463,0,95,0,0
CN,2020-11-14,116,80,0,36,0,0
CT,2020-11-14,1437,1437,0,0,0,0
EX,2020-11-14,257,165,0,92,0,0
GA,2020-11-14,572,555,0,17,0,0
IB,2020-11-14,188,159,2,27,0,0
MC,2020-11-14,449,330,1,118,0,0
MD,2020-11-14,1141,5,0,4,0,1132
ML,2020-11-14,32,17,0,15,0,0
NC,2020-11-14,143,100,0,43,0,0
PV,2020-11-14,885,685,0,200,0,0
RI,2020-11-14,95,89,0,6,0,0
VC,2020-11-14,1268,1096,0,172,0,0
AN,2020-11-15,1699,1156,0,543,0,0
AR,2020-11-15,311,300,0,11,0,0
AS,2020-11-15,452,428,0,24,0,0
CB,2020-11-15,156,155,0,1,0,0
CE,2020-11-15,25,5,0,19,1,0
CL,2020-11-15,897,730,0,166,1,0
CM,2020-11-15,355,246,0,109,0,0
CN,2020-11-15,103,65,0,38,0,0
CT,2020-11-15,1054,1050,0,0,1,3
EX,2020-11-15,124,76,0,47,0,1
GA,2020-11-15,525,508,0,17,0,0
IB,2020-11-15,145,114,0,31,0,0
MC,2020-11-15,311,226,0,85,0,0
MD,2020-11-15,1027,5,0,5,0,1017
ML,2020-11-15,21,10,0,11,0,0
NC,2020-11-15,138,92,0,46,0,0
PV,2020-11-15,907,656,0,251,0,0
RI,2020-11-15,100,97,0,3,0,0
VC,2020-11-15,925,770,0,155,0,0
AN,2020-11-16,2730,1627,0,1103,0,0
AR,2020-11-16,426,408,0,18,0,0
AS,2020-11-16,327,291,0,36,0,0
CB,2020-11-16,192,191,0,0,0,1
CE,2020-11-16,39,9,0,30,0,0
CL,2020-11-16,1079,821,0,258,0,0
CM,2020-11-16,641,503,0,138,0,0
CN,2020-11-16,103,58,0,45,0,0
CT,2020-11-16,2128,2116,0,2,10,0
EX,2020-11-16,195,117,0,77,0,1
GA,2020-11-16,640,626,0,14,0,0
IB,2020-11-16,245,201,1,43,0,0
MC,2020-11-16,382,242,0,140,0,0
MD,2020-11-16,1550,6,0,8,0,1536
ML,2020-11-16,33,16,0,17,0,0
NC,2020-11-16,150,98,0,52,0,0
PV,2020-11-16,982,622,0,360,0,0
RI,2020-11-16,102,97,0,5,0,0
VC,2020-11-16,1488,1203,0,285,0,0
AN,2020-11-17,3206,2242,0,964,0,0
AR,2020-11-17,367,357,0,10,0,0
AS,2020-11-17,351,335,0,16,0,0
CB,2020-11-17,171,171,0,0,0,0
CE,2020-11-17,32,7,0,25,0,0
CL,2020-11-17,1132,931,0,200,1,0
CM,2020-11-17,582,482,0,98,2,0
CN,2020-11-17,132,84,0,48,0,0
CT,2020-11-17,1995,1982,0,0,13,0
EX,2020-11-17,237,169,0,68,0,0
GA,2020-11-17,537,527,0,10,0,0
IB,2020-11-17,80,67,2,11,0,0
MC,2020-11-17,428,289,0,138,1,0
MD,2020-11-17,1403,8,0,6,0,1389
ML,2020-11-17,37,13,0,24,0,0
NC,2020-11-17,141,97,0,44,0,0
PV,2020-11-17,909,568,0,341,0,0
RI,2020-11-17,112,101,0,11,0,0
VC,2020-11-17,1451,1251,0,200,0,0
